Country/Region,Province/State,Date,Confirmed,Recovered,Deaths,Continents
US,Fairfield County CT,2020-03-08,1,0,0,North America
US,Fairfield County CT,2020-03-09,1,0,0,North America
US,Fayette County KY,2020-03-06,1,0,0,North America
US,Fayette County KY,2020-03-07,1,0,0,North America
US,Fayette County KY,2020-03-08,1,0,0,North America
US,Fayette County KY,2020-03-09,1,0,0,North America
US,Florida,2020-03-10,15,0,2,North America
US,Florida,2020-03-11,28,0,2,North America
US,Florida,2020-03-12,35,0,2,North America
US,Florida,2020-03-13,50,0,2,North America
US,Florida,2020-03-14,76,0,3,North America
US,Florida,2020-03-15,115,0,4,North America
US,Florida,2020-03-16,155,0,5,North America
US,Florida,2020-03-17,216,0,6,North America
US,Florida,2020-03-18,314,0,7,North America
US,Florida,2020-03-19,417,0,9,North America
US,Florida,2020-03-20,563,0,10,North America
US,Florida,2020-03-21,659,0,13,North America
US,Florida,2020-03-22,1004,0,13,North America
US,Florida,2020-03-23,1227,0,18,North America
US,Florida,2020-03-24,1412,0,18,North America
US,Florida,2020-03-25,1682,0,23,North America
US,Florida,2020-03-26,2357,0,29,North America
US,Florida,2020-03-27,2900,0,35,North America
US,Florida,2020-03-28,3763,0,54,North America
US,Florida,2020-03-29,4246,0,56,North America
US,Florida,2020-03-30,5473,0,63,North America
US,Florida,2020-03-31,6741,0,85,North America
US,Florida,2020-04-01,6956,0,87,North America
US,Florida,2020-04-02,9008,0,164,North America
US,Florida,2020-04-03,10268,0,170,North America
US,Florida,2020-04-04,11537,0,195,North America
US,Florida,2020-04-05,12350,0,221,North America
US,Florida,2020-04-06,13324,0,236,North America
US,Florida,2020-04-07,14545,0,283,North America
US,Florida,2020-04-08,15456,0,309,North America
US,Florida,2020-04-09,16364,0,354,North America
US,Florida,2020-04-10,17531,0,390,North America
US,Floyd County GA,2020-03-06,1,0,0,North America
US,Floyd County GA,2020-03-07,2,0,0,North America
US,Fort Bend County TX,2020-03-05,1,0,0,North America
US,Fort Bend County TX,2020-03-06,1,0,0,North America
US,Fort Bend County TX,2020-03-07,3,0,0,North America
US,Fort Bend County TX,2020-03-08,6,0,0,North America
US,Fort Bend County TX,2020-03-09,6,0,0,North America
US,Fresno County CA,2020-03-08,1,0,0,North America
US,Fresno County CA,2020-03-09,1,0,0,North America
US,Fulton County GA,2020-03-03,2,0,0,North America
US,Fulton County GA,2020-03-04,2,0,0,North America
US,Fulton County GA,2020-03-05,2,0,0,North America
US,Fulton County GA,2020-03-06,2,0,0,North America
US,Fulton County GA,2020-03-07,3,0,0,North America
US,Fulton County GA,2020-03-08,3,0,0,North America
US,Fulton County GA,2020-03-09,5,0,0,North America
US,Georgia,2020-03-10,17,0,0,North America
US,Georgia,2020-03-11,23,0,0,North America
US,Georgia,2020-03-12,31,0,1,North America
US,Georgia,2020-03-13,42,0,1,North America
US,Georgia,2020-03-14,66,0,1,North America
US,Georgia,2020-03-15,99,0,1,North America
US,Georgia,2020-03-16,121,0,1,North America
US,Georgia,2020-03-17,146,0,1,North America
US,Georgia,2020-03-18,199,0,3,North America
US,Georgia,2020-03-19,287,0,10,North America
US,Georgia,2020-03-20,420,0,13,North America
US,Georgia,2020-03-21,507,0,14,North America
US,Georgia,2020-03-22,621,0,25,North America
US,Georgia,2020-03-23,772,0,25,North America
US,Georgia,2020-03-24,1026,0,32,North America
US,Georgia,2020-03-25,1247,0,40,North America
US,Georgia,2020-03-26,1525,0,48,North America
US,Georgia,2020-03-27,2000,0,64,North America
US,Georgia,2020-03-28,2366,0,69,North America
US,Georgia,2020-03-29,2651,0,80,North America
US,Georgia,2020-03-30,2808,0,87,North America
US,Georgia,2020-03-31,3929,0,111,North America
US,Georgia,2020-04-01,4638,0,139,North America
US,Georgia,2020-04-02,5348,0,163,North America
US,Georgia,2020-04-03,5831,0,184,North America
US,Georgia,2020-04-04,6160,0,201,North America
US,Georgia,2020-04-05,6647,0,211,North America
US,Georgia,2020-04-06,7314,0,229,North America
US,Georgia,2020-04-07,8822,0,329,North America
US,Georgia,2020-04-08,9901,0,362,North America
US,Georgia,2020-04-09,10566,0,379,North America
US,Georgia,2020-04-10,11485,0,416,North America
US,Grafton County NH,2020-03-02,1,0,0,North America
US,Grafton County NH,2020-03-03,2,0,0,North America
US,Grafton County NH,2020-03-04,2,0,0,North America
US,Grafton County NH,2020-03-05,2,0,0,North America
US,Grafton County NH,2020-03-06,2,0,0,North America
US,Grafton County NH,2020-03-07,2,0,0,North America
US,Grafton County NH,2020-03-08,4,0,0,North America
US,Grafton County NH,2020-03-09,4,0,0,North America
US,Grand Princess,2020-03-10,21,0,0,North America
US,Grand Princess,2020-03-11,21,0,0,North America
US,Grand Princess,2020-03-12,21,0,0,North America
US,Grand Princess,2020-03-13,21,0,0,North America
US,Grand Princess,2020-03-14,21,0,0,North America
US,Grand Princess,2020-03-15,21,0,0,North America
US,Grand Princess,2020-03-16,20,0,0,North America
US,Grand Princess,2020-03-17,21,0,0,North America
US,Grand Princess,2020-03-18,21,0,0,North America
US,Grand Princess,2020-03-19,22,0,0,North America
US,Grand Princess,2020-03-20,23,0,0,North America
US,Grand Princess,2020-03-21,23,0,0,North America
US,Grand Princess,2020-03-22,30,0,1,North America
US,Grand Princess,2020-03-23,28,0,1,North America
US,Grand Princess,2020-03-24,28,0,1,North America
US,Grand Princess,2020-03-25,28,0,1,North America
US,Grand Princess,2020-03-26,28,0,1,North America
US,Grand Princess,2020-03-27,28,0,3,North America
US,Grand Princess,2020-03-28,103,0,3,North America
US,Grand Princess,2020-03-29,103,0,3,North America
US,Grand Princess,2020-03-30,103,0,3,North America
US,Grand Princess,2020-03-31,103,0,3,North America
US,Grand Princess,2020-04-01,103,0,3,North America
US,Grand Princess,2020-04-02,103,0,3,North America
US,Grand Princess,2020-04-03,103,0,3,North America
US,Grand Princess,2020-04-04,103,0,3,North America
US,Grand Princess,2020-04-05,103,0,3,North America
US,Grand Princess,2020-04-06,103,0,3,North America
US,Grand Princess,2020-04-07,103,0,3,North America
US,Grand Princess,2020-04-08,103,0,3,North America
US,Grand Princess,2020-04-09,103,0,3,North America
US,Grand Princess,2020-04-10,103,0,3,North America
US,Grand Princess Cruise Ship,2020-03-07,21,0,0,North America
US,Grand Princess Cruise Ship,2020-03-08,21,0,0,North America
US,Grand Princess Cruise Ship,2020-03-09,21,0,0,North America
US,Grant County WA,2020-03-05,1,0,0,North America
US,Grant County WA,2020-03-06,1,0,0,North America
US,Grant County WA,2020-03-07,1,0,0,North America
US,Grant County WA,2020-03-08,1,0,0,North America
US,Grant County WA,2020-03-09,1,0,1,North America
US,Guam,2020-03-15,3,0,0,North America
US,Guam,2020-03-16,3,0,0,North America
US,Guam,2020-03-17,3,0,0,North America
US,Guam,2020-03-18,5,0,0,North America
US,Guam,2020-03-19,12,0,0,North America
US,Guam,2020-03-20,14,0,0,North America
US,Guam,2020-03-21,15,0,0,North America
US,Guam,2020-03-22,27,0,1,North America
US,Guam,2020-03-23,29,0,1,North America
US,Guam,2020-03-24,32,0,1,North America
US,Guam,2020-03-25,37,0,1,North America
US,Guam,2020-03-26,45,0,1,North America
US,Guam,2020-03-27,51,0,1,North America
US,Guam,2020-03-28,55,0,1,North America
US,Guam,2020-03-29,56,0,1,North America
US,Guam,2020-03-30,58,0,1,North America
US,Guam,2020-03-31,69,0,2,North America
US,Guam,2020-04-01,77,0,3,North America
US,Guam,2020-04-02,82,0,3,North America
US,Guam,2020-04-03,84,0,4,North America
US,Guam,2020-04-04,93,0,4,North America
US,Guam,2020-04-05,112,0,4,North America
US,Guam,2020-04-06,113,0,4,North America
US,Guam,2020-04-07,121,0,4,North America
US,Guam,2020-04-08,121,0,4,North America
US,Guam,2020-04-09,128,0,4,North America
US,Guam,2020-04-10,130,0,4,North America
US,Harford County MD,2020-03-08,1,0,0,North America
US,Harford County MD,2020-03-09,1,0,0,North America
US,Harris County TX,2020-03-05,2,0,0,North America
US,Harris County TX,2020-03-06,3,0,0,North America
US,Harris County TX,2020-03-07,5,0,0,North America
US,Harris County TX,2020-03-08,5,0,0,North America
US,Harris County TX,2020-03-09,6,0,0,North America
US,Harrison County KY,2020-03-09,2,0,0,North America
US,Hawaii,2020-03-10,2,0,0,North America
US,Hawaii,2020-03-11,2,0,0,North America
US,Hawaii,2020-03-12,2,0,0,North America
US,Hawaii,2020-03-13,2,0,0,North America
US,Hawaii,2020-03-14,4,0,0,North America
US,Hawaii,2020-03-15,6,0,0,North America
US,Hawaii,2020-03-16,7,0,0,North America
US,Hawaii,2020-03-17,10,0,0,North America
US,Hawaii,2020-03-18,14,0,0,North America
US,Hawaii,2020-03-19,16,0,0,North America
US,Hawaii,2020-03-20,26,0,0,North America
US,Hawaii,2020-03-21,37,0,0,North America
US,Hawaii,2020-03-22,53,0,0,North America
US,Hawaii,2020-03-23,56,0,0,North America
US,Hawaii,2020-03-24,90,0,1,North America
US,Hawaii,2020-03-25,91,0,0,North America
US,Hawaii,2020-03-26,95,0,0,North America
US,Hawaii,2020-03-27,106,0,0,North America
US,Hawaii,2020-03-28,149,0,0,North America
US,Hawaii,2020-03-29,149,0,0,North America
US,Hawaii,2020-03-30,175,0,0,North America
US,Hawaii,2020-03-31,204,0,0,North America
US,Hawaii,2020-04-01,224,0,1,North America
US,Hawaii,2020-04-02,256,0,1,North America
US,Hawaii,2020-04-03,319,0,3,North America
US,Hawaii,2020-04-04,351,0,3,North America
US,Hawaii,2020-04-05,371,0,4,North America
US,Hawaii,2020-04-06,387,0,5,North America
US,Hawaii,2020-04-07,410,0,5,North America
US,Hawaii,2020-04-08,410,0,5,North America
US,Hawaii,2020-04-09,442,0,6,North America
US,Hawaii,2020-04-10,442,0,6,North America
US,Hendricks County IN,2020-03-08,1,0,0,North America
US,Hendricks County IN,2020-03-09,2,0,0,North America
US,Hillsborough FL,2020-03-02,1,0,0,North America
US,Hillsborough FL,2020-03-03,2,0,0,North America
US,Hillsborough FL,2020-03-04,2,0,0,North America
US,Hillsborough FL,2020-03-05,2,0,0,North America
US,Hillsborough FL,2020-03-06,2,0,0,North America
US,Hillsborough FL,2020-03-07,2,0,0,North America
US,Hillsborough FL,2020-03-08,2,0,0,North America
US,Hillsborough FL,2020-03-09,2,0,0,North America
US,Honolulu County HI,2020-03-07,1,0,0,North America
US,Honolulu County HI,2020-03-08,1,0,0,North America
US,Honolulu County HI,2020-03-09,2,0,0,North America
US,Hudson County NJ,2020-03-08,1,0,0,North America
US,Hudson County NJ,2020-03-09,1,0,0,North America
US,Humboldt County CA,2020-02-21,1,0,0,North America
US,Humboldt County CA,2020-02-22,1,0,0,North America
US,Humboldt County CA,2020-02-23,1,0,0,North America
US,Humboldt County CA,2020-02-24,1,0,0,North America
US,Humboldt County CA,2020-02-25,1,0,0,North America
US,Humboldt County CA,2020-02-26,1,0,0,North America
US,Humboldt County CA,2020-02-27,1,0,0,North America
US,Humboldt County CA,2020-02-28,1,0,0,North America
US,Humboldt County CA,2020-02-29,1,0,0,North America
US,Humboldt County CA,2020-03-01,1,0,0,North America
US,Humboldt County CA,2020-03-02,1,0,0,North America
US,Humboldt County CA,2020-03-03,1,0,0,North America
US,Humboldt County CA,2020-03-04,1,0,0,North America
US,Humboldt County CA,2020-03-05,1,0,0,North America
US,Humboldt County CA,2020-03-06,1,0,0,North America
US,Humboldt County CA,2020-03-07,1,0,0,North America
US,Humboldt County CA,2020-03-08,1,0,0,North America
US,Humboldt County CA,2020-03-09,1,0,0,North America
US,Idaho,2020-03-10,0,0,0,North America
US,Idaho,2020-03-11,0,0,0,North America
US,Idaho,2020-03-12,0,0,0,North America
US,Idaho,2020-03-13,1,0,0,North America
US,Idaho,2020-03-14,2,0,0,North America
US,Idaho,2020-03-15,5,0,0,North America
US,Idaho,2020-03-16,5,0,0,North America
US,Idaho,2020-03-17,8,0,0,North America
US,Idaho,2020-03-18,9,0,0,North America
US,Idaho,2020-03-19,11,0,0,North America
US,Idaho,2020-03-20,23,0,0,North America
US,Idaho,2020-03-21,36,0,0,North America
US,Idaho,2020-03-22,42,0,0,North America
US,Idaho,2020-03-23,68,0,0,North America
US,Idaho,2020-03-24,81,0,0,North America
US,Idaho,2020-03-25,91,0,0,North America
US,Idaho,2020-03-26,146,0,3,North America
US,Idaho,2020-03-27,205,0,3,North America
US,Idaho,2020-03-28,234,0,4,North America
US,Idaho,2020-03-29,281,0,5,North America
US,Idaho,2020-03-30,340,0,6,North America
US,Idaho,2020-03-31,515,0,8,North America
US,Idaho,2020-04-01,566,0,9,North America
US,Idaho,2020-04-02,776,0,9,North America
US,Idaho,2020-04-03,891,0,9,North America
US,Idaho,2020-04-04,1022,0,10,North America
US,Idaho,2020-04-05,1078,0,10,North America
US,Idaho,2020-04-06,1101,0,10,North America
US,Idaho,2020-04-07,1170,0,13,North America
US,Idaho,2020-04-08,1210,0,15,North America
US,Idaho,2020-04-09,1232,0,18,North America
US,Idaho,2020-04-10,1354,0,24,North America
US,Illinois,2020-01-25,1,0,0,North America
US,Illinois,2020-01-26,1,0,0,North America
US,Illinois,2020-01-27,1,0,0,North America
US,Illinois,2020-01-28,1,0,0,North America
US,Illinois,2020-01-29,1,0,0,North America
US,Illinois,2020-01-30,1,0,0,North America
US,Illinois,2020-01-31,2,0,0,North America
US,Illinois,2020-03-10,12,2,0,North America
US,Illinois,2020-03-11,25,2,0,North America
US,Illinois,2020-03-12,32,2,0,North America
US,Illinois,2020-03-13,46,2,0,North America
US,Illinois,2020-03-14,64,2,0,North America
US,Illinois,2020-03-15,93,2,0,North America
US,Illinois,2020-03-16,105,2,0,North America
US,Illinois,2020-03-17,161,2,1,North America
US,Illinois,2020-03-18,162,0,1,North America
US,Illinois,2020-03-19,422,0,4,North America
US,Illinois,2020-03-20,585,0,5,North America
US,Illinois,2020-03-21,753,0,6,North America
US,Illinois,2020-03-22,1049,0,9,North America
US,Illinois,2020-03-23,1285,0,12,North America
US,Illinois,2020-03-24,1537,0,16,North America
US,Illinois,2020-03-25,1865,0,19,North America
US,Illinois,2020-03-26,2538,0,26,North America
US,Illinois,2020-03-27,3024,0,34,North America
US,Illinois,2020-03-28,3491,0,47,North America
US,Illinois,2020-03-29,4596,0,66,North America
US,Illinois,2020-03-30,5056,0,73,North America
US,Illinois,2020-03-31,5994,0,99,North America
US,Illinois,2020-04-01,6980,0,141,North America
US,Illinois,2020-04-02,7695,0,163,North America
US,Illinois,2020-04-03,8904,0,210,North America
US,Illinois,2020-04-04,10357,0,244,North America
US,Illinois,2020-04-05,11259,0,274,North America
US,Illinois,2020-04-06,12262,0,307,North America
US,Illinois,2020-04-07,12271,0,308,North America
US,Illinois,2020-04-08,15078,0,462,North America
US,Illinois,2020-04-09,15079,0,462,North America
US,Illinois,2020-04-10,17887,0,597,North America
US,Indiana,2020-03-10,6,0,0,North America
US,Indiana,2020-03-11,11,0,0,North America
US,Indiana,2020-03-12,13,0,0,North America
US,Indiana,2020-03-13,13,0,0,North America
US,Indiana,2020-03-14,16,0,0,North America
US,Indiana,2020-03-15,20,0,0,North America
US,Indiana,2020-03-16,25,0,1,North America
US,Indiana,2020-03-17,30,0,2,North America
US,Indiana,2020-03-18,39,0,2,North America
US,Indiana,2020-03-19,60,0,2,North America
US,Indiana,2020-03-20,86,0,2,North America
US,Indiana,2020-03-21,128,0,4,North America
US,Indiana,2020-03-22,204,0,6,North America
US,Indiana,2020-03-23,270,0,7,North America
US,Indiana,2020-03-24,368,0,12,North America
US,Indiana,2020-03-25,477,0,14,North America
US,Indiana,2020-03-26,645,0,17,North America
US,Indiana,2020-03-27,979,0,25,North America
US,Indiana,2020-03-28,1233,0,31,North America
US,Indiana,2020-03-29,1513,0,32,North America
US,Indiana,2020-03-30,1786,0,35,North America
US,Indiana,2020-03-31,2158,0,49,North America
US,Indiana,2020-04-01,2564,0,65,North America
US,Indiana,2020-04-02,3038,0,78,North America
US,Indiana,2020-04-03,3437,0,102,North America
US,Indiana,2020-04-04,3953,0,116,North America
US,Indiana,2020-04-05,4411,0,127,North America
US,Indiana,2020-04-06,4956,0,143,North America
US,Indiana,2020-04-07,5510,0,173,North America
US,Indiana,2020-04-08,5943,0,203,North America
US,Indiana,2020-04-09,6351,0,245,North America
US,Indiana,2020-04-10,6907,0,300,North America
US,Iowa,2020-03-10,8,0,0,North America
US,Iowa,2020-03-11,13,0,0,North America
US,Iowa,2020-03-12,16,0,0,North America
US,Iowa,2020-03-13,17,0,0,North America
US,Iowa,2020-03-14,17,0,0,North America
US,Iowa,2020-03-15,18,0,0,North America
US,Iowa,2020-03-16,23,0,0,North America
US,Iowa,2020-03-17,23,0,0,North America
US,Iowa,2020-03-18,29,0,0,North America
US,Iowa,2020-03-19,44,0,0,North America
US,Iowa,2020-03-20,45,0,0,North America
US,Iowa,2020-03-21,68,0,0,North America
US,Iowa,2020-03-22,90,0,0,North America
US,Iowa,2020-03-23,105,0,0,North America
US,Iowa,2020-03-24,124,0,0,North America
US,Iowa,2020-03-25,146,0,1,North America
US,Iowa,2020-03-26,179,0,1,North America
US,Iowa,2020-03-27,235,0,3,North America
US,Iowa,2020-03-28,298,0,3,North America
US,Iowa,2020-03-29,336,0,4,North America
US,Iowa,2020-03-30,424,0,6,North America
US,Iowa,2020-03-31,497,0,7,North America
US,Iowa,2020-04-01,547,0,9,North America
US,Iowa,2020-04-02,614,0,11,North America
US,Iowa,2020-04-03,699,0,11,North America
US,Iowa,2020-04-04,787,0,14,North America
US,Iowa,2020-04-05,869,0,18,North America
US,Iowa,2020-04-06,946,0,25,North America
US,Iowa,2020-04-07,1046,0,25,North America
US,Iowa,2020-04-08,1145,0,27,North America
US,Iowa,2020-04-09,1270,0,29,North America
US,Iowa,2020-04-10,1388,0,31,North America
US,Jackson County OR ,2020-03-07,1,0,0,North America
US,Jackson County OR ,2020-03-08,2,0,0,North America
US,Jackson County OR ,2020-03-09,2,0,0,North America
US,Jefferson County KY,2020-03-09,1,0,0,North America
US,Jefferson County WA,2020-03-07,1,0,0,North America
US,Jefferson County WA,2020-03-08,1,0,0,North America
US,Jefferson County WA,2020-03-09,1,0,0,North America
US,Jefferson Parish LA,2020-03-09,1,0,0,North America
US,Johnson County IA,2020-03-09,3,0,0,North America
US,Johnson County KS,2020-03-08,1,0,0,North America
US,Johnson County KS,2020-03-09,1,0,0,North America
US,Kansas,2020-03-10,1,0,0,North America
US,Kansas,2020-03-11,1,0,0,North America
US,Kansas,2020-03-12,1,0,0,North America
US,Kansas,2020-03-13,5,0,1,North America
US,Kansas,2020-03-14,8,0,1,North America
US,Kansas,2020-03-15,8,0,1,North America
US,Kansas,2020-03-16,11,0,1,North America
US,Kansas,2020-03-17,18,0,1,North America
US,Kansas,2020-03-18,18,0,1,North America
US,Kansas,2020-03-19,34,0,1,North America
US,Kansas,2020-03-20,44,0,1,North America
US,Kansas,2020-03-21,57,0,2,North America
US,Kansas,2020-03-22,65,0,2,North America
US,Kansas,2020-03-23,84,0,2,North America
US,Kansas,2020-03-24,100,0,2,North America
US,Kansas,2020-03-25,134,0,3,North America
US,Kansas,2020-03-26,172,0,3,North America
US,Kansas,2020-03-27,206,0,4,North America
US,Kansas,2020-03-28,266,0,4,North America
US,Kansas,2020-03-29,330,0,7,North America
US,Kansas,2020-03-30,372,0,8,North America
US,Kansas,2020-03-31,434,0,9,North America
US,Kansas,2020-04-01,485,0,10,North America
US,Kansas,2020-04-02,553,0,12,North America
US,Kansas,2020-04-03,629,0,18,North America
US,Kansas,2020-04-04,698,0,21,North America
US,Kansas,2020-04-05,751,0,22,North America
US,Kansas,2020-04-06,849,0,25,North America
US,Kansas,2020-04-07,912,0,29,North America
US,Kansas,2020-04-08,1046,0,34,North America
US,Kansas,2020-04-09,1116,0,42,North America
US,Kansas,2020-04-10,1117,0,42,North America
US,Kentucky,2020-03-10,6,0,0,North America
US,Kentucky,2020-03-11,8,0,0,North America
US,Kentucky,2020-03-12,10,0,0,North America
US,Kentucky,2020-03-13,14,0,0,North America
US,Kentucky,2020-03-14,14,0,0,North America
US,Kentucky,2020-03-15,20,0,0,North America
US,Kentucky,2020-03-16,21,1,1,North America
US,Kentucky,2020-03-17,26,1,1,North America
US,Kentucky,2020-03-18,27,0,1,North America
US,Kentucky,2020-03-19,37,0,2,North America
US,Kentucky,2020-03-20,47,0,2,North America
US,Kentucky,2020-03-21,87,0,3,North America
US,Kentucky,2020-03-22,103,0,3,North America
US,Kentucky,2020-03-23,123,0,4,North America
US,Kentucky,2020-03-24,162,0,4,North America
US,Kentucky,2020-03-25,197,0,5,North America
US,Kentucky,2020-03-26,247,0,5,North America
US,Kentucky,2020-03-27,301,0,7,North America
US,Kentucky,2020-03-28,380,0,9,North America
US,Kentucky,2020-03-29,438,0,9,North America
US,Kentucky,2020-03-30,479,0,11,North America
US,Kentucky,2020-03-31,628,0,11,North America
US,Kentucky,2020-04-01,632,0,18,North America
US,Kentucky,2020-04-02,770,0,31,North America
US,Kentucky,2020-04-03,770,0,34,North America
US,Kentucky,2020-04-04,917,0,40,North America
US,Kentucky,2020-04-05,955,0,45,North America
US,Kentucky,2020-04-06,955,0,45,North America
US,Kentucky,2020-04-07,1149,0,65,North America
US,Kentucky,2020-04-08,1149,0,65,North America
US,Kentucky,2020-04-09,1341,0,73,North America
US,Kentucky,2020-04-10,1693,0,90,North America
US,Kershaw County SC,2020-03-07,1,0,0,North America
US,Kershaw County SC,2020-03-08,1,0,0,North America
US,Kershaw County SC,2020-03-09,4,0,0,North America
US,King County WA,2020-03-02,14,1,5,North America
US,King County WA,2020-03-03,21,1,6,North America
US,King County WA,2020-03-04,31,1,9,North America
US,King County WA,2020-03-05,51,1,10,North America
US,King County WA,2020-03-06,58,1,12,North America
US,King County WA,2020-03-07,71,1,15,North America
US,King County WA,2020-03-08,83,1,17,North America
US,King County WA,2020-03-09,83,1,17,North America
US,Kittitas County WA,2020-03-08,1,0,0,North America
US,Kittitas County WA,2020-03-09,1,0,0,North America
US,Klamath County OR,2020-03-07,1,0,0,North America
US,Klamath County OR,2020-03-08,1,0,0,North America
US,Klamath County OR,2020-03-09,1,0,0,North America
US,Lackland TX,2020-02-21,2,0,0,North America
US,Lackland TX (From Diamond Princess),2020-02-22,2,0,0,North America
US,Lackland TX (From Diamond Princess),2020-02-23,2,0,0,North America
US,Lackland TX (From Diamond Princess),2020-02-24,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-02-25,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-02-26,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-02-27,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-02-28,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-02-29,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-03-01,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-03-02,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-03-03,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-03-04,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-03-05,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-03-06,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-03-07,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-03-08,0,0,0,North America
US,Lackland TX (From Diamond Princess),2020-03-09,0,0,0,North America
US,Lee County FL,2020-03-07,2,0,0,North America
US,Lee County FL,2020-03-08,2,0,1,North America
US,Lee County FL,2020-03-09,2,0,1,North America
US,Los Angeles CA,2020-02-01,1,0,0,North America
US,Los Angeles CA,2020-02-02,1,0,0,North America
US,Los Angeles CA,2020-02-03,1,0,0,North America
US,Los Angeles CA,2020-02-04,1,0,0,North America
US,Los Angeles CA,2020-02-05,1,0,0,North America
US,Los Angeles CA,2020-02-06,1,0,0,North America
US,Los Angeles CA,2020-02-07,1,0,0,North America
US,Los Angeles CA,2020-02-08,1,0,0,North America
US,Los Angeles CA,2020-02-09,1,0,0,North America
US,Los Angeles CA,2020-02-10,1,0,0,North America
US,Los Angeles CA,2020-02-11,1,0,0,North America
US,Los Angeles CA,2020-02-12,1,0,0,North America
US,Los Angeles CA,2020-02-13,1,0,0,North America
US,Los Angeles CA,2020-02-14,1,0,0,North America
US,Los Angeles CA,2020-02-15,1,0,0,North America
US,Los Angeles CA,2020-02-16,1,0,0,North America
US,Los Angeles CA,2020-02-17,1,0,0,North America
US,Los Angeles CA,2020-02-18,1,0,0,North America
US,Los Angeles CA,2020-02-19,1,0,0,North America
US,Los Angeles CA,2020-02-20,1,0,0,North America
US,Los Angeles CA,2020-02-21,1,0,0,North America
US,Los Angeles CA,2020-02-22,1,0,0,North America
US,Los Angeles CA,2020-02-23,1,0,0,North America
US,Los Angeles CA,2020-02-24,1,0,0,North America
US,Los Angeles CA,2020-02-25,1,0,0,North America
US,Los Angeles CA,2020-02-26,1,0,0,North America
US,Los Angeles CA,2020-02-27,1,0,0,North America
US,Los Angeles CA,2020-02-28,1,0,0,North America
US,Los Angeles CA,2020-02-29,1,0,0,North America
US,Los Angeles CA,2020-03-01,1,0,0,North America
US,Los Angeles CA,2020-03-02,1,0,0,North America
US,Los Angeles CA,2020-03-03,1,0,0,North America
US,Los Angeles CA,2020-03-04,7,0,0,North America
US,Los Angeles CA,2020-03-05,11,0,0,North America
US,Los Angeles CA,2020-03-06,13,0,0,North America
US,Los Angeles CA,2020-03-07,14,0,0,North America
US,Los Angeles CA,2020-03-08,14,0,0,North America
US,Los Angeles CA,2020-03-09,14,0,0,North America
US,Louisiana,2020-03-10,1,0,0,North America
US,Louisiana,2020-03-11,6,0,0,North America
US,Louisiana,2020-03-12,19,0,0,North America
US,Louisiana,2020-03-13,36,0,0,North America
US,Louisiana,2020-03-14,77,0,1,North America
US,Louisiana,2020-03-15,91,0,2,North America
US,Louisiana,2020-03-16,136,0,3,North America
US,Louisiana,2020-03-17,196,0,4,North America
US,Louisiana,2020-03-18,257,0,4,North America
US,Louisiana,2020-03-19,392,0,10,North America
US,Louisiana,2020-03-20,538,0,14,North America
US,Louisiana,2020-03-21,585,0,16,North America
US,Louisiana,2020-03-22,837,0,20,North America
US,Louisiana,2020-03-23,1172,0,35,North America
US,Louisiana,2020-03-24,1388,0,46,North America
US,Louisiana,2020-03-25,1795,0,65,North America
US,Louisiana,2020-03-26,2304,0,83,North America
US,Louisiana,2020-03-27,2744,0,119,North America
US,Louisiana,2020-03-28,3315,0,137,North America
US,Louisiana,2020-03-29,3540,0,151,North America
US,Louisiana,2020-03-30,4025,0,185,North America
US,Louisiana,2020-03-31,5237,0,239,North America
US,Louisiana,2020-04-01,6424,0,273,North America
US,Louisiana,2020-04-02,9149,0,310,North America
US,Louisiana,2020-04-03,10297,0,370,North America
US,Louisiana,2020-04-04,12496,0,409,North America
US,Louisiana,2020-04-05,13010,0,477,North America
US,Louisiana,2020-04-06,14867,0,512,North America
US,Louisiana,2020-04-07,16284,0,582,North America
US,Louisiana,2020-04-08,17030,0,652,North America
US,Louisiana,2020-04-09,18283,0,702,North America
US,Louisiana,2020-04-10,19253,0,755,North America
US,Madera County CA,2020-03-07,1,0,0,North America
US,Madera County CA,2020-03-08,1,0,0,North America
US,Madera County CA,2020-03-09,1,0,0,North America
US,Madison WI,2020-02-05,1,0,0,North America
US,Madison WI,2020-02-06,1,0,0,North America
US,Madison WI,2020-02-07,1,0,0,North America
US,Madison WI,2020-02-08,1,0,0,North America
US,Madison WI,2020-02-09,1,0,0,North America
US,Madison WI,2020-02-10,1,0,0,North America
US,Madison WI,2020-02-11,1,0,0,North America
US,Madison WI,2020-02-12,1,0,0,North America
US,Madison WI,2020-02-13,1,0,0,North America
US,Madison WI,2020-02-14,1,0,0,North America
US,Madison WI,2020-02-15,1,0,0,North America
US,Madison WI,2020-02-16,1,0,0,North America
